AccidentId,VehicleId,Seat,Category,Gender,TripReason,SafetyDevice,SafetyDeviceUsed,PedestrianLocation,PedestrianAction,PedestrianCompany,BirthYear
201800026002,B01,1.0,Bicycle,Male,,Helmet,Yes,,,,1977
201800026003,A01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,1988
201800026003,A01,,Car<=3.5T,Female,Home-School,ChildrenDevice,,OnCrossingWithLigths,Crossing,WithSomebody,2004
201800026004,A01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1977
201800026004,B01,1.0,Bicycle,Male,Leisure,Helmet,Yes,,,,1927
201800026005,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,
201800026005,B01,1.0,Scooter<50cm3,Male,,Helmet,Yes,,,,1923
201800026006,A01,1.0,Bus,Male,Professional,SeatBelt,Yes,,,,1963
201800026006,A01,,Bus,Male,Leisure,ChildrenDevice,,,Crossing,Alone,1965
201800026007,A01,1.0,Car<=3.5T,Female,Professional,SeatBelt,Yes,,,,1973
201800026007,B01,1.0,Motorbike_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,,1999
201800026008,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1931
201800026009,A01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,,1960
201800026009,A01,,Car<=3.5T,Female,Leisure,ChildrenDevice,,OnCrossingWithLigths,Crossing,Alone,1930
201800026010,A01,1.0,LargeCar+Trailer>3.5T,Male,Professional,SeatBelt,Yes,,,,1994
201800026010,B01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1971
201800026011,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,,1942
201800026011,A01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1992
201800026011,A01,3.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1991
201800026011,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,
201800026012,A01,1.0,Scooter<50cm3,Male,Leisure,Helmet,Yes,,,,2001
201800026012,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1968
201800026013,Z01,,Car<=3.5T,Male,,ChildrenDevice,,OnLane>OnSidewalk0mCrossing,Crossing,Alone,2000
201800026014,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1940
201800026014,B01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,,1979
201800026015,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1953
201800026015,A01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1985
201800026015,A01,3.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,2001
201800026015,A01,4.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1990
201800026015,B01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1936
201800026016,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1985
201800026016,A01,,Car<=3.5T,Female,Other,ChildrenDevice,,OnCrossingWithLigths,Crossing,Alone,1965
201800026017,A01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1937
201800026017,A01,,Car<=3.5T,Male,Shopping,ChildrenDevice,,OnCrossingWithoutLights,Crossing,Alone,1930
201800026018,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1999
201800026020,A01,,Other,Male,Leisure,ChildrenDevice,,,,WithSomebody,1937
201800026021,A01,1.0,Utility,Female,Professional,SeatBelt,Yes,,,,1975
201800026021,A01,2.0,Utility,Female,Professional,SeatBelt,Yes,,,,1952
201800026021,B01,1.0,Utility,Female,Leisure,SeatBelt,Yes,,,,1969
201800026021,C01,1.0,Utility,Male,Leisure,SeatBelt,Yes,,,,1970
201800026022,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1990
201800026022,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1987
201800026023,A01,1.0,Bicycle,Female,,ChildrenDevice,,,,,1976
201800026023,B01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1989
201800026024,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,
201800026024,A01,,Car<=3.5T,Male,Leisure,ChildrenDevice,,,Playing,Alone,2011
201800026025,A01,2.0,Utility,Male,,SeatBelt,Yes,,,,1987
201800026025,A01,5.0,Utility,Female,Leisure,ChildrenDevice,,,,,1998
201800026026,A01,1.0,Moped,Male,Leisure,Helmet,Yes,,,,1977
201800026026,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,2000
201800026027,A01,1.0,Moped,Female,Leisure,Helmet,Yes,,,,1923
201800026027,A01,,Moped,Male,,ChildrenDevice,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1979
201800026027,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,
201800026028,A01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,,1944
201800026028,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1962
201800026029,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1929
201800026029,B01,1.0,Scooter<50cm3,Male,Leisure,Helmet,Yes,,,,1968
201800026030,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1973
201800026030,B01,1.0,Bicycle,Male,Leisure,Helmet,Unknown,,,,2001
201800026031,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1993
201800026031,B01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1985
201800026032,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1969
201800026032,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1989
201800026032,B01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1994
201800026033,A01,1.0,Car<=3.5T,Female,Home-School,SeatBelt,Yes,,,,1932
201800026033,B01,1.0,Moped,Male,Home-School,Helmet,Yes,,,,2002
201800026034,A01,1.0,Car<=3.5T,Male,Leisure,ChildrenDevice,,,,,1986
201800026034,A01,,Car<=3.5T,Male,Leisure,ChildrenDevice,,OnCrossingWithLigths,Crossing,Alone,1933
201800026035,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1972
201800026035,B01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1959
201800026035,B01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1991
201800026035,C01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1961
201800026035,D01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1996
201800026036,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1997
201800026037,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1971
201800026037,B01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,,1978
201800026038,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1928
201800026038,B01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,,1993
201800026039,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1950
201800026039,A01,,Car<=3.5T,Male,,,,OnLane>OnSidewalk0mCrossing,Crossing,Alone,2013
201800026040,A01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,,1928
201800026040,A01,2.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,2000
201800026040,A01,3.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1995
201800026040,B01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1964
201800026041,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1946
201800026041,B01,1.0,Scooter<50cm3,Male,Home-Work,Helmet,Yes,,,,2001
201800026042,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1998
201800026042,A01,2.0,Car<=3.5T,Male,Home-School,SeatBelt,Yes,,,Unknown,2005
201800026044,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1993
201800026044,B01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,
201800026044,B01,2.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,2010
201800026045,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1974
201800026045,B01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1979
201800026046,A01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,1941
201800026046,A01,,Car<=3.5T,Male,,,,OnLane<=OnSidewalk0mCrossing,Crossing,WithGroup,2018
201800026047,A01,1.0,Car<=3.5T,Male,Shopping,SeatBelt,Yes,,,,1980
201800026047,B01,1.0,Scooter<50cm3,Male,Home-Work,Helmet,Yes,,,,1997
201800026048,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1960
201800026048,B01,1.0,Scooter_50cm3-125cm3,Male,,Helmet,Yes,,,,1967
201800026049,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1944
201800026049,B01,1.0,Scooter_50cm3-125cm3,Male,,Helmet,Yes,,,,2000
201800026050,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1925
201800026050,A01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1999
201800026050,A01,3.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1995
201800026050,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1975
201800026051,A01,1.0,Motorbike>125cm3,Male,,Helmet,Unknown,,,,1988
201800026051,A01,2.0,Motorbike>125cm3,Male,,Helmet,Yes,,,,1949
201800026052,A01,1.0,Car<=3.5T,Female,Professional,SeatBelt,Yes,,,,1944
201800026052,B01,1.0,Bicycle,Male,Leisure,Helmet,Unknown,,,Unknown,1983
201800026053,A01,1.0,Moped,Female,,Helmet,Yes,,,,1954
201800026053,B01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,Unknown,1984
201800026053,B01,2.0,Utility,Male,Home-Work,SeatBelt,Yes,,,,1996
201800026054,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1996
201800026054,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1936
201800026054,B01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1994
201800026054,C01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1951
201800026054,D01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1928
201800026055,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,,1999
201800026055,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,,1943
201800026055,B01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1981
201800026056,A01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,,1975
201800026056,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1998
201800026058,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1956
201800026058,B01,1.0,Bicycle,Female,,Helmet,Unknown,,,,1985
201800026059,A01,1.0,Car<=3.5T,Female,Professional,SeatBelt,Yes,,,,1962
201800026059,B01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1934
201800026059,B01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1931
201800026060,A01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,,1946
201800026060,B01,1.0,Moped,Male,Home-Work,Helmet,Yes,,,,1922
201800026061,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1969
201800026061,A01,,Car<=3.5T,Male,Professional,ChildrenDevice,,OnLane>OnSidewalk0mCrossing,Crossing,Alone,1923
201800026062,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1934
201800026062,B01,1.0,Truck+SemiTrailer,Male,Professional,SeatBelt,Yes,,,,1983
201800026062,B01,2.0,Truck+SemiTrailer,Male,Professional,SeatBelt,Yes,,,,1981
201800026063,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1959
201800026063,A01,,Car<=3.5T,Female,Home-Work,ChildrenDevice,,OnCrossingWithLigths,Crossing,Alone,1974
201800026065,A01,1.0,Motorbike_50cm3-125cm3,Male,Leisure,Helmet,Yes,,,,1995
201800026066,A01,1.0,Quadricycle,Female,Home-Work,SeatBelt,Yes,,,,1962
201800026066,B01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,,1962
201800026067,A01,1.0,Scooter>125cm3,Male,,Helmet,Yes,,,Unknown,1996
201800026067,A01,2.0,Scooter>125cm3,Male,,Helmet,Unknown,,,Unknown,1996
201800026068,A01,1.0,Car<=3.5T,Male,,SeatBelt,Unknown,,,Unknown,1958
201800026068,B01,1.0,Car<=3.5T,Male,,SeatBelt,Unknown,,,Unknown,1967
201800026068,C01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Unknown,,,Unknown,1986
201800026068,C01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Unknown,,,Unknown,2017
201800026068,C01,3.0,Car<=3.5T,Male,Leisure,ChildrenDevice,Unknown,,,Unknown,2010
201800026068,C01,4.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,Unknown,2009
201800026070,B01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Unknown,,,Unknown,1979
201800026070,Z01,2.0,Moped,Male,,Other,Unknown,,,Unknown,2000
201800026071,B01,1.0,Car<=3.5T,Male,Shopping,SeatBelt,Yes,,,,1968
201800026071,Z01,,Car<=3.5T,,,,,,,,
201800026073,A01,1.0,Tramway,Male,Professional,Other,Unknown,,,Unknown,1972
201800026073,A01,,Tramway,Male,,,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1937
201800026074,A01,1.0,Car<=3.5T,Male,Shopping,SeatBelt,Yes,,,Unknown,
201800026074,A01,,Car<=3.5T,Female,,,,OnCrossingWithoutLights,Crossing,Alone,
201800026075,A01,1.0,Car<=3.5T,Male,,SeatBelt,Unknown,,,Unknown,1996
201800026075,B01,1.0,Moped,Male,Professional,Helmet,Yes,,,Unknown,1926
201800026076,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,1995
201800026076,B01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,1986
201800026077,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1977
201800026077,A01,2.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1960
201800026079,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1948
201800026079,A01,,Car<=3.5T,Female,Leisure,,,OnCrossingWithLigths,Crossing,Alone,1932
201800026080,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1994
201800026080,A01,,Car<=3.5T,Male,Home-School,,,OnCrossingWithLigths,Crossing,Alone,2005
201800026081,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1982
201800026081,A01,,Car<=3.5T,Female,,,,,Other,Alone,1936
201800026082,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1980
201800026083,A01,1.0,Car<=3.5T,Male,,SeatBelt,Unknown,,,Unknown,1930
201800026083,A01,2.0,Car<=3.5T,Male,,SeatBelt,Unknown,,,Unknown,1998
201800026083,A01,3.0,Car<=3.5T,Female,,SeatBelt,Unknown,,,Unknown,1997
201800026083,A01,4.0,Car<=3.5T,Female,,SeatBelt,Unknown,,,Unknown,
201800026083,B01,1.0,Car<=3.5T,Male,,SeatBelt,Unknown,,,Unknown,1964
201800026083,B01,2.0,Car<=3.5T,Female,,SeatBelt,Unknown,,,Unknown,1959
201800026084,B01,1.0,Bicycle,Male,Leisure,Helmet,Unknown,,,Unknown,1991
201800026084,Z01,,Car<=3.5T,,,,,,,,
201800026085,A01,1.0,Car<=3.5T,Male,,SeatBelt,Unknown,,,Unknown,1995
201800026085,A01,4.0,Car<=3.5T,Male,,SeatBelt,Unknown,,,Unknown,1992
201800026085,B01,1.0,Car<=3.5T,Male,,SeatBelt,Unknown,,,Unknown,1952
201800026086,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1982
201800026086,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1967
201800026087,A01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,1981
201800026087,A01,,Car<=3.5T,Female,Home-School,,,OnLane>OnSidewalk0mCrossing,Playing,WithSomebody,2010
201800026088,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1987
201800026088,A01,,Car<=3.5T,Male,Home-School,,,OnLane>OnSidewalk0mCrossing,Playing,WithSomebody,2010
201800026089,Z01,,Car<=3.5T,Male,,,,OnCrossingWithoutLights,Crossing,Alone,2002
201800026090,A01,1.0,Scooter>125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1944
201800026090,B01,1.0,Car<=3.5T,Male,Shopping,SeatBelt,Yes,,,Unknown,1997
201800026091,A01,1.0,Bicycle,Male,,Other,Unknown,,,Unknown,1977
201800026091,A01,,Bicycle,Male,Leisure,,,OnLane>OnSidewalk0mCrossing,Crossing,Alone,1944
201800026092,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,Unknown,1947
201800026092,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Unknown,,,Unknown,1982
201800026093,A01,1.0,Car<=3.5T,Male,,SeatBelt,Unknown,,,Unknown,1962
201800026093,A01,2.0,Car<=3.5T,Female,Other,SeatBelt,Unknown,,,Unknown,1953
201800026093,B01,1.0,Bus,Male,Professional,SeatBelt,Unknown,,,Unknown,1988
201800026094,A01,1.0,Moped,Male,,Helmet,Yes,,,Unknown,1991
201800026094,B01,1.0,Car<=3.5T,Male,,SeatBelt,Unknown,,,Unknown,1940
201800026095,A01,1.0,Car<=3.5T,Male,Other,SeatBelt,Unknown,,,Unknown,1943
201800026095,B01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Unknown,,,Unknown,1991
201800026097,A01,1.0,Car<=3.5T,Female,,SeatBelt,Unknown,,,Unknown,1998
201800026097,B01,1.0,Car<=3.5T,Female,,SeatBelt,Unknown,,,Unknown,1958
201800026099,Z01,,Car<=3.5T,Male,,ChildrenDevice,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1955
201800026100,A01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1994
201800026100,A01,,Car<=3.5T,Male,,ChildrenDevice,,OnLane<=OnSidewalk0mCrossing,Other,Alone,1985
201800026101,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1997
201800026101,B01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1949
201800026102,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1997
201800026102,B01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1966
201800026103,A01,1.0,Bicycle,Male,Leisure,Helmet,Yes,,,,1981
201800026103,B01,1.0,Car<=3.5T,Female,Other,SeatBelt,Yes,,,,1993
201800026104,A01,1.0,Utility,Male,,SeatBelt,Yes,,,,1998
201800026104,B01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1963
201800026104,C01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1925
201800026104,D01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,2001
201800026104,D01,2.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1936
201800026105,Z01,,Car<=3.5T,Male,,ChildrenDevice,,,,Alone,1961
201800026106,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1928
201800026106,B01,1.0,Scooter_50cm3-125cm3,Female,,Helmet,Yes,,,,1957
201800026107,B01,1.0,Bicycle,Male,,Helmet,Yes,,,,1948
201800026107,Z01,,Car<=3.5T,,,,,,,,
201800026108,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1995
201800026108,B01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1928
201800026109,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1987
201800026109,B01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1944
201800026110,B01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1973
201800026110,Z01,,Car<=3.5T,,,,,,,,
201800026111,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1956
201800026111,A01,,Car<=3.5T,Female,,ChildrenDevice,,OnLane>OnSidewalk0mCrossing,Crossing,Alone,2014
201800026112,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1965
201800026112,A01,,Car<=3.5T,Male,,ChildrenDevice,,OnLane>OnSidewalk0mCrossing,Crossing,WithSomebody,2010
201800026113,A01,1.0,Car<=3.5T,Female,,ChildrenDevice,,,,,1926
201800026113,A01,,Car<=3.5T,Female,,ChildrenDevice,,,Crossing,Alone,1929
201800026114,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1975
201800026114,B01,1.0,Bicycle,Male,,Helmet,Yes,,,,1995
201800026115,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1933
201800026115,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1940
201800026115,C01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,,1931
201800026117,A01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,,1968
201800026117,A01,,Car<=3.5T,Female,Leisure,ChildrenDevice,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1993
201800026119,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,
201800026119,A01,,Car<=3.5T,Female,,ChildrenDevice,,,,WithSomebody,1972
201800026119,A01,,Car<=3.5T,Female,Home-School,ChildrenDevice,,,,WithSomebody,2015
201800026120,A01,1.0,Motorbike>125cm3,Male,,Helmet,Yes,,,,1970
201800026121,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1961
201800026121,B01,1.0,Bicycle,Female,,Helmet,Yes,,,,1974
201800026122,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1996
201800026122,B01,1.0,Bicycle,Male,Leisure,Helmet,Yes,,,,
201800026123,A01,1.0,Truck+SemiTrailer,Male,Professional,SeatBelt,Yes,,,,1985
201800026123,B01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1959
201800026123,B01,2.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1962
201800026124,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1953
201800026124,A01,,Car<=3.5T,Female,,ChildrenDevice,,OnCrossingWithLigths,Crossing,Alone,2010
201800026125,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1946
201800026125,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1985
201800026126,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1927
201800026126,B01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1961
201800026127,A01,1.0,Scooter_50cm3-125cm3,Male,,Helmet,Yes,,,,1949
201800026128,A01,1.0,Utility,Male,,SeatBelt,Yes,,,Unknown,1953
201800026128,A01,,Utility,Male,Leisure,ChildrenDevice,,,Crossing,Alone,1922
201800026129,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1928
201800026129,B01,1.0,Motorbike>125cm3,Male,,Helmet,Yes,,,,1992
201800026130,A01,1.0,Car<=3.5T,Female,,SeatBelt,Unknown,,,,1975
201800026130,B01,1.0,Bicycle,Male,,Helmet,Unknown,,,,1959
201800026131,B01,1.0,Moped,Male,Professional,Helmet,Yes,,,,1997
201800026131,Z01,,Car<=3.5T,,,,,,,,
201800026132,A01,1.0,Motorbike>125cm3,Male,Professional,Helmet,Yes,,,,
201800026132,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1996
201800026133,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1924
201800026133,B01,1.0,Moped,Male,,Helmet,Yes,,,,2001
201800026134,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1998
201800026134,A01,,Car<=3.5T,Female,,ChildrenDevice,,OnLane>OnSidewalk0mCrossing,Crossing,Alone,1946
201800026135,A01,1.0,Other,Male,Leisure,Other,Yes,,,,1925
201800026135,B01,1.0,Bicycle,Male,Leisure,Helmet,Yes,,,,1958
201800026136,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1947
201800026136,A01,,Car<=3.5T,Female,Leisure,ChildrenDevice,,OnSidewalk,MovingAgainstVehicle,WithSomebody,1931
201800026136,A01,,Car<=3.5T,Female,,ChildrenDevice,,OnSidewalk,MovingAgainstVehicle,WithSomebody,2013
201800026136,A01,,Car<=3.5T,Male,,ChildrenDevice,,OnSidewalk,MovingAgainstVehicle,WithSomebody,2015
201800026137,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1951
201800026137,B01,1.0,Motorbike>125cm3,Male,Professional,Helmet,Yes,,,,1953
201800026138,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,,1991
201800026138,B01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,,1965
201800026140,A01,1.0,Motorbike_50cm3-125cm3,Male,Leisure,Helmet,Yes,,,,1987
201800026140,B01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,,1934
201800026141,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1925
201800026141,B01,1.0,Motorbike>125cm3,Male,,Helmet,Yes,,,,1950
201800026142,A01,1.0,Car<=3.5T,Female,Other,SeatBelt,Yes,,,,1983
201800026142,B01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1986
201800026143,A01,1.0,Scooter<50cm3,Male,,Helmet,Yes,,,,1980
201800026143,B01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1997
201800026144,A01,1.0,Scooter_50cm3-125cm3,Male,Shopping,Helmet,Yes,,,,1964
201800026145,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1968
201800026145,A01,,Car<=3.5T,Male,,ChildrenDevice,,OnCrossingWithLigths,Crossing,Alone,1997
201800026146,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,,1982
201800026146,A01,,Car<=3.5T,Female,,ChildrenDevice,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1998
201800026147,A01,1.0,Scooter<50cm3,Female,Shopping,Helmet,Yes,,,,1999
201800026147,A01,2.0,Scooter<50cm3,Male,Shopping,Helmet,Yes,,,,1999
201800026147,B01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,,1968
201800026148,A01,1.0,Bicycle,Male,Shopping,Helmet,Yes,,,Unknown,2000
201800026148,A01,,Bicycle,Female,Leisure,ChildrenDevice,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1935
201800026149,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,,1931
201800026149,A01,,Car<=3.5T,Female,Leisure,ChildrenDevice,,OnCrossingWithLigths,Crossing,WithSomebody,1963
201800026149,A01,,Car<=3.5T,Female,Leisure,ChildrenDevice,,OnCrossingWithLigths,Crossing,WithSomebody,2015
