AccidentId,Gravity,Light,InAgglomeration,IntersectionType,Weather,CollisionType,Month,DayOfWeek,HourOfDay,IsWeekend,IsNight
201800011517,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,7,Saturday,14,True,False
201800012323,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,5,Thursday,15,False,False
201800014004,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,12,Tuesday,14,False,False
201800004034,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,6,Thursday,16,False,False
201800018625,Lethal,Daylight,Yes,NoIntersection,Normal,Other,7,Sunday,19,True,False
201800014177,NonLethal,NightNoStreetLight,No,NoIntersection,LightRain,Other,6,Tuesday,20,False,False
201800052835,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,NoCollision,4,Tuesday,21,False,False
201800020681,NonLethal,NightStreelightsOn,Yes,NoIntersection,HeavyRain,2Vehicles-Behind,1,Saturday,19,True,False
201800032248,NonLethal,Daylight,Yes,X-type,VeryGood,2Vehicles-Side,7,Monday,7,False,False
201800031974,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,12,Monday,11,False,False
201800031871,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-BehindVehicles-Frontal,8,Friday,13,False,False
201800033118,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,7,Thursday,19,False,False
201800046861,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Multiple,9,Thursday,17,False,False
201800052711,NonLethal,NightStreelightsOn,Yes,Square,Normal,Other,4,Tuesday,22,False,False
201800022324,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,4,Thursday,14,False,False
201800005899,NonLethal,Daylight,No,NoIntersection,HeavyRain,2Vehicles-Behind,5,Sunday,12,True,False
201800005860,NonLethal,NightStreelightsOn,Yes,T-type,Normal,2Vehicles-Side,12,Wednesday,6,False,True
201800052525,NonLethal,NightStreelightsOn,Yes,T-type,Normal,Other,9,Friday,20,False,False
201800006743,NonLethal,NightStreelightsOn,No,NoIntersection,Normal,2Vehicles-Behind,8,Saturday,18,True,False
201800021814,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,12,Wednesday,15,False,False
201800018925,NonLethal,NightNoStreetLight,Yes,NoIntersection,Normal,Other,9,Saturday,21,True,False
201800047847,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,12,Sunday,5,True,True
201800019202,NonLethal,TwilightOrDawn,No,NoIntersection,HeavyRain,Other,4,Saturday,18,True,False
201800011543,NonLethal,Daylight,No,NoIntersection,LightRain,2Vehicles-Behind,2,Monday,18,False,False
201800056472,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,6,Friday,11,False,False
201800048019,NonLethal,Daylight,Yes,X-type,LightRain,Other,10,Monday,13,False,False
201800035133,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,10,Monday,17,False,False
201800029429,NonLethal,Daylight,Yes,Roundabout,Normal,2Vehicles-Side,10,Tuesday,16,False,False
201800053059,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,6,Wednesday,19,False,False
201800003319,NonLethal,Daylight,Yes,Roundabout,Normal,2Vehicles-Behind,10,Saturday,13,True,False
201800014516,NonLethal,Daylight,No,NoIntersection,Normal,NoCollision,10,Saturday,9,True,False
201800009614,NonLethal,Daylight,Yes,Square,Normal,Other,8,Thursday,8,False,False
201800019784,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,NoCollision,8,Saturday,18,True,False
201800044363,NonLethal,Daylight,No,NoIntersection,Normal,NoCollision,11,Thursday,9,False,False
201800005801,Lethal,NightStreelightsOn,Yes,X-type,Normal,2Vehicles-Side,9,Wednesday,23,False,False
201800019401,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,2Vehicles-Behind,3,Monday,17,False,False
201800054128,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,6,Tuesday,13,False,False
201800032550,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,9,Tuesday,6,False,True
201800030106,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,3,Wednesday,12,False,False
201800001555,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,1,Tuesday,17,False,False
201800052205,NonLethal,Daylight,Yes,Y-type,Normal,2Vehicles-Behind,12,Monday,7,False,False
201800044401,NonLethal,NightNoStreetLight,No,NoIntersection,LightRain,Other,11,Sunday,1,True,True
201800018856,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,5,Saturday,0,True,True
201800054667,NonLethal,Daylight,Yes,Y-type,Normal,2Vehicles-Side,2,Wednesday,9,False,False
201800035855,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Behind,2,Friday,18,False,False
201800008127,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-BehindVehicles-Frontal,10,Tuesday,7,False,False
201800008618,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Side,1,Wednesday,5,False,True
201800002769,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,9,Thursday,16,False,False
201800008130,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,11,Sunday,7,True,False
201800040933,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,9,Thursday,18,False,False
201800018666,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,6,Friday,23,False,False
201800051432,NonLethal,TwilightOrDawn,Yes,NoIntersection,Normal,NoCollision,1,Monday,18,False,False
201800002642,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,6,Wednesday,9,False,False
201800013004,Lethal,Daylight,No,NoIntersection,Normal,Other,3,Saturday,15,True,False
201800003359,NonLethal,NightStreelightsOn,Yes,NoIntersection,LightRain,Other,12,Thursday,17,False,False
201800008092,NonLethal,Daylight,No,Other,LightRain,Other,11,Tuesday,13,False,False
201800022419,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,12,Tuesday,14,False,False
201800007789,NonLethal,NightStreelightsOn,No,Roundabout,Normal,Other,9,Sunday,2,True,True
201800010537,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,5,Sunday,9,True,False
201800055193,Lethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,11,Friday,5,False,True
201800004157,NonLethal,Daylight,No,NoIntersection,Overcast,Other,1,Tuesday,12,False,False
201800034591,NonLethal,NightStreelightsOn,Yes,Other,Normal,Other,2,Friday,7,False,False
201800045370,NonLethal,Daylight,No,NoIntersection,Normal,NoCollision,10,Thursday,11,False,False
201800043656,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,4,Friday,10,False,False
201800024501,NonLethal,NightStreelightsOn,Yes,X-type,LightRain,2Vehicles-Side,11,Saturday,17,True,False
201800019002,NonLethal,NightNoStreetLight,No,T-type,Normal,2Vehicles-Behind,12,Wednesday,22,False,False
201800056036,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,8,Saturday,11,True,False
201800040466,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,3,Friday,11,False,False
201800025681,Lethal,Daylight,Yes,Other,Normal,2Vehicles-BehindVehicles-Frontal,12,Friday,13,False,False
201800003134,NonLethal,NightStreelightsOn,Yes,NoIntersection,LightRain,Other,12,Sunday,3,True,True
201800038351,NonLethal,NightStreelightsOn,Yes,T-type,LightRain,Other,12,Sunday,18,True,False
201800018127,NonLethal,Daylight,No,T-type,Normal,NoCollision,3,Friday,16,False,False
201800036144,NonLethal,Daylight,No,NoIntersection,Normal,Other,8,Saturday,12,True,False
201800042833,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,3,Wednesday,12,False,False
201800009273,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,2,Wednesday,9,False,False
201800046384,NonLethal,Daylight,No,NoIntersection,LightRain,Other,1,Monday,8,False,False
201800029660,NonLethal,TwilightOrDawn,No,NoIntersection,Overcast,Other,1,Tuesday,8,False,False
201800012274,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,9,Saturday,1,True,True
201800034651,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,3,Sunday,16,True,False
201800014214,NonLethal,Daylight,No,T-type,Normal,2Vehicles-BehindVehicles-Frontal,10,Saturday,17,True,False
201800000167,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,8,Sunday,11,True,False
201800028221,NonLethal,NightStreelightsOn,Yes,Other,Overcast,2Vehicles-Side,12,Sunday,19,True,False
201800020945,NonLethal,TwilightOrDawn,Yes,T-type,Normal,2Vehicles-Side,11,Thursday,18,False,False
201800037571,NonLethal,Daylight,Yes,X-type,Normal,Other,2,Wednesday,9,False,False
201800054302,NonLethal,NightStreelightsOn,Yes,Y-type,LightRain,Other,12,Sunday,21,True,False
201800021925,NonLethal,Daylight,No,NoIntersection,StrongWindOrStorm,2Vehicles-Side,10,Sunday,17,True,False
201800053262,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,4,Monday,14,False,False
201800042340,NonLethal,NightStreelightsOn,Yes,Roundabout,Normal,Other,8,Thursday,2,False,True
201800002024,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-BehindVehicles-Frontal,7,Tuesday,19,False,False
201800043247,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,8,Friday,18,False,False
201800019561,NonLethal,Daylight,No,X-type,VeryGood,2Vehicles-Side,6,Thursday,7,False,False
201800018063,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,7,Thursday,18,False,False
201800006193,Lethal,Daylight,No,Other,Normal,2Vehicles-Side,2,Sunday,14,True,False
201800039568,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,10,Sunday,16,True,False
201800028389,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,4,Friday,17,False,False
201800051456,NonLethal,Daylight,Yes,Y-type,LightRain,3+Vehicles-Chain,3,Sunday,15,True,False
201800035456,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,6,Sunday,9,True,False
201800048827,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Chain,2,Thursday,18,False,False
201800022434,NonLethal,NightNoStreetLight,No,Roundabout,Normal,NoCollision,12,Friday,23,False,False
201800017329,NonLethal,Daylight,No,NoIntersection,VeryGood,3+Vehicles-Multiple,12,Wednesday,14,False,False
201800030362,NonLethal,NightNoStreetLight,Yes,NoIntersection,LightRain,Other,12,Wednesday,7,False,False
201800046325,NonLethal,TwilightOrDawn,No,NoIntersection,LightRain,2Vehicles-Side,1,Monday,16,False,False
201800007690,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,11,Monday,15,False,False
201800002867,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,7,Saturday,23,True,False
201800049618,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,12,Tuesday,8,False,False
201800036304,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,3+Vehicles-Multiple,10,Sunday,22,True,False
201800031616,NonLethal,Daylight,Yes,T-type,Normal,Other,7,Tuesday,17,False,False
201800031854,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,4,Sunday,13,True,False
201800010808,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,10,Friday,15,False,False
201800033098,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,2,Tuesday,11,False,False
201800015148,NonLethal,Daylight,No,NoIntersection,LightRain,2Vehicles-Side,1,Tuesday,12,False,False
201800001998,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,3,Friday,14,False,False
201800006462,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,3,Thursday,16,False,False
201800012350,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,10,Wednesday,16,False,False
201800033753,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,10,Thursday,18,False,False
201800020749,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,12,Saturday,9,True,False
201800031066,NonLethal,NightNoStreetLight,Yes,NoIntersection,Normal,Other,10,Wednesday,20,False,False
201800036754,NonLethal,NightStreelightsOn,No,NoIntersection,FogOrSmoke,3+Vehicles-Chain,11,Thursday,7,False,False
201800013097,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,3,Wednesday,21,False,False
201800017194,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,6,Wednesday,19,False,False
201800032705,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,7,Sunday,13,True,False
201800055987,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,11,Saturday,16,True,False
201800029381,NonLethal,Daylight,Yes,X-type,Normal,3+Vehicles-Multiple,9,Tuesday,18,False,False
201800052681,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,3,Wednesday,15,False,False
201800020817,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,3,Thursday,16,False,False
201800013463,NonLethal,Daylight,No,T-type,Normal,2Vehicles-Side,7,Sunday,12,True,False
201800038046,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,9,Saturday,12,True,False
201800020746,NonLethal,NightNoStreetLight,Yes,NoIntersection,HeavyRain,2Vehicles-Side,11,Friday,7,False,False
201800021912,NonLethal,Daylight,No,T-type,Normal,2Vehicles-Side,10,Saturday,9,True,False
201800024078,NonLethal,Daylight,Yes,T-type,Normal,Other,1,Friday,16,False,False
201800040273,NonLethal,TwilightOrDawn,Yes,NoIntersection,Normal,Other,2,Friday,8,False,False
201800042038,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,10,Monday,13,False,False
201800046419,NonLethal,Daylight,No,NoIntersection,LightRain,2Vehicles-Behind,2,Tuesday,17,False,False
201800056930,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,5,Friday,17,False,False
201800038951,NonLethal,Daylight,Yes,Other,Normal,2Vehicles-Side,9,Friday,10,False,False
201800057352,NonLethal,NightStreelightsOff,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,8,Friday,21,False,False
201800016609,NonLethal,TwilightOrDawn,No,NoIntersection,FogOrSmoke,Other,12,Sunday,7,True,False
201800018008,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,10,Tuesday,16,False,False
201800051978,NonLethal,Daylight,Yes,X-type,Normal,Other,4,Sunday,16,True,False
201800028417,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,5,Tuesday,19,False,False
201800032502,NonLethal,NightStreelightsOn,Yes,X-type,Normal,Other,7,Tuesday,22,False,False
201800017118,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,3+Vehicles-Multiple,11,Monday,17,False,False
201800031676,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,8,Friday,9,False,False
201800013323,NonLethal,Daylight,No,NoIntersection,FogOrSmoke,2Vehicles-BehindVehicles-Frontal,6,Tuesday,9,False,False
201800034052,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,8,Friday,10,False,False
201800053302,NonLethal,NightStreelightsOn,Yes,X-type,Normal,Other,3,Saturday,3,True,True
201800041516,NonLethal,Daylight,Yes,NoIntersection,LightRain,NoCollision,12,Tuesday,7,False,False
201800019123,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,6,Thursday,9,False,False
201800002174,NonLethal,Daylight,Yes,X-type,Normal,Other,9,Tuesday,10,False,False
201800045559,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Chain,12,Monday,15,False,False
201800038887,NonLethal,TwilightOrDawn,Yes,NoIntersection,Overcast,2Vehicles-Behind,1,Tuesday,17,False,False
201800048254,NonLethal,NightStreelightsOn,No,NoIntersection,Normal,Other,5,Saturday,1,True,True
201800050834,NonLethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Chain,2,Wednesday,10,False,False
201800055595,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,9,Monday,23,False,False
201800011461,Lethal,Daylight,No,NoIntersection,SnowOrHail,Other,9,Sunday,12,True,False
201800047696,NonLethal,Daylight,Yes,T-type,Normal,Other,9,Thursday,7,False,False
201800005935,NonLethal,NightStreelightsOn,Yes,Roundabout,Normal,Other,3,Sunday,4,True,True
201800039150,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,6,Thursday,9,False,False
201800049311,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,2Vehicles-Behind,12,Friday,7,False,False
201800038990,NonLethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Multiple,2,Friday,15,False,False
201800007948,NonLethal,Daylight,Yes,Roundabout,Normal,Other,9,Monday,17,False,False
201800030568,NonLethal,Daylight,Yes,NoIntersection,Overcast,NoCollision,5,Monday,14,False,False
201800037972,NonLethal,Daylight,Yes,Other,Normal,2Vehicles-Side,10,Saturday,10,True,False
201800013972,NonLethal,Daylight,No,NoIntersection,Normal,Other,2,Thursday,16,False,False
201800056439,NonLethal,NightNoStreetLight,No,NoIntersection,Overcast,2Vehicles-Side,5,Sunday,1,True,True
201800052956,NonLethal,Daylight,Yes,NoIntersection,LightRain,NoCollision,3,Saturday,10,True,False
201800054905,NonLethal,Daylight,Yes,X-type,Normal,Other,1,Tuesday,12,False,False
201800046833,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Chain,1,Tuesday,11,False,False
201800040590,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,4,Monday,12,False,False
201800034172,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,2,Thursday,16,False,False
201800039252,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,5,Wednesday,17,False,False
201800012072,NonLethal,Daylight,No,X-type,Normal,2Vehicles-Side,10,Saturday,10,True,False
201800025799,NonLethal,Daylight,Yes,Other,Normal,Other,4,Friday,17,False,False
201800010684,Lethal,Daylight,No,NoIntersection,Normal,Other,8,Monday,11,False,False
201800031481,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,5,Tuesday,11,False,False
201800049557,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Chain,4,Wednesday,17,False,False
201800023097,NonLethal,NightStreelightsOff,No,NoIntersection,Normal,3+Vehicles-Multiple,6,Saturday,0,True,True
201800054417,NonLethal,NightStreelightsOn,Yes,T-type,Normal,2Vehicles-Side,5,Wednesday,22,False,False
201800029454,NonLethal,Daylight,No,NoIntersection,Normal,Other,12,Saturday,16,True,False
201800014913,NonLethal,Daylight,Yes,Roundabout,VeryGood,2Vehicles-Behind,9,Friday,8,False,False
201800033726,NonLethal,NightStreelightsOn,Yes,T-type,Normal,2Vehicles-BehindVehicles-Frontal,2,Sunday,19,True,False
201800055090,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,10,Monday,8,False,False
201800021103,NonLethal,Daylight,No,NoIntersection,Normal,Other,6,Monday,14,False,False
201800008227,NonLethal,Daylight,No,X-type,Normal,2Vehicles-Behind,10,Monday,13,False,False
201800032300,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,8,Thursday,17,False,False
201800008600,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,2,Tuesday,8,False,False
201800034291,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,7,Thursday,21,False,False
201800016314,NonLethal,Daylight,No,NoIntersection,Normal,Other,1,Thursday,15,False,False
201800030340,Lethal,Daylight,Yes,NoIntersection,Normal,Other,12,Monday,9,False,False
201800047449,NonLethal,NightNoStreetLight,Yes,Other,Normal,NoCollision,4,Sunday,22,True,False
201800010709,NonLethal,NightNoStreetLight,No,NoIntersection,Overcast,Other,1,Thursday,6,False,True
201800023782,NonLethal,NightNoStreetLight,No,NoIntersection,LightRain,2Vehicles-Behind,6,Sunday,20,True,False
201800013783,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,11,Saturday,16,True,False
201800022358,NonLethal,Daylight,Yes,Other,Normal,2Vehicles-Side,6,Monday,12,False,False
201800007533,NonLethal,Daylight,No,NoIntersection,Normal,Other,5,Tuesday,14,False,False
201800040232,NonLethal,Daylight,Yes,Other,Normal,2Vehicles-Side,9,Saturday,14,True,False
201800049211,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Multiple,1,Wednesday,17,False,False
201800056916,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-BehindVehicles-Frontal,4,Tuesday,15,False,False
201800052894,NonLethal,Daylight,Yes,NoIntersection,Overcast,2Vehicles-Behind,12,Monday,13,False,False
201800005331,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,1,Thursday,13,False,False
201800052128,NonLethal,Daylight,Yes,Y-type,Normal,NoCollision,8,Monday,15,False,False
201800047419,NonLethal,NightNoStreetLight,Yes,NoIntersection,Normal,Other,2,Saturday,4,True,True
201800017252,NonLethal,NightStreelightsOn,Yes,NoIntersection,HeavyRain,Other,5,Tuesday,17,False,False
201800021399,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,3,Thursday,12,False,False
201800043874,NonLethal,Daylight,No,NoIntersection,Normal,Other,3,Wednesday,17,False,False
201800039905,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,8,Saturday,16,True,False
201800008715,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,3,Thursday,18,False,False
201800025820,NonLethal,Daylight,No,Y-type,Normal,2Vehicles-Side,12,Monday,10,False,False
201800049306,NonLethal,NightNoStreetLight,No,NoIntersection,HeavyRain,3+Vehicles-Chain,2,Saturday,1,True,True
201800045612,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Multiple,12,Thursday,12,False,False
201800014777,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,9,Friday,9,False,False
201800024388,Lethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,8,Thursday,22,False,False
201800012876,NonLethal,Daylight,No,X-type,Normal,2Vehicles-Side,6,Sunday,9,True,False
201800038015,NonLethal,NightStreelightsOn,Yes,NoIntersection,Overcast,Other,12,Thursday,21,False,False
201800014497,NonLethal,Daylight,Yes,T-type,Normal,NoCollision,9,Monday,14,False,False
201800010597,Lethal,Daylight,Yes,NoIntersection,Normal,Other,4,Monday,7,False,False
201800003148,NonLethal,Daylight,No,T-type,LightRain,3+Vehicles-Multiple,2,Thursday,9,False,False
201800051943,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,2,Saturday,0,True,True
201800014718,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,11,Wednesday,12,False,False
201800002233,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,3,Saturday,17,True,False
201800035240,NonLethal,NightStreelightsOff,Yes,NoIntersection,Normal,2Vehicles-Behind,10,Sunday,1,True,True
201800024814,NonLethal,Daylight,Yes,X-type,LightRain,2Vehicles-Side,7,Monday,7,False,False
201800027225,NonLethal,Daylight,Yes,NoIntersection,LightRain,NoCollision,3,Thursday,8,False,False
201800032221,NonLethal,Daylight,No,X-type,Normal,3+Vehicles-Multiple,6,Monday,10,False,False
201800021825,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,6,Wednesday,8,False,False
201800017070,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,3,Wednesday,13,False,False
201800036086,NonLethal,Daylight,Yes,T-type,LightRain,2Vehicles-Side,5,Tuesday,14,False,False
201800013959,Lethal,NightNoStreetLight,No,NoIntersection,StrongWindOrStorm,Other,12,Saturday,20,True,False
201800009120,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Behind,5,Sunday,8,True,False
201800005506,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,12,Saturday,12,True,False
201800044083,NonLethal,Daylight,No,Other,Normal,2Vehicles-Behind,6,Thursday,12,False,False
201800029896,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Chain,6,Wednesday,8,False,False
201800053301,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,3,Friday,8,False,False
201800049539,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,3,Friday,18,False,False
201800007216,NonLethal,Daylight,No,NoIntersection,LightRain,3+Vehicles-Chain,8,Tuesday,10,False,False
201800018846,Lethal,NightStreelightsOn,Yes,Other,Normal,Other,8,Wednesday,2,False,True
201800036773,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,5,Tuesday,11,False,False
201800027593,NonLethal,Daylight,No,NoIntersection,Normal,Other,5,Monday,18,False,False
201800052950,NonLethal,TwilightOrDawn,Yes,Square,LightRain,2Vehicles-Side,3,Friday,18,False,False
201800041957,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,2,Tuesday,11,False,False
201800023538,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,7,Saturday,15,True,False
201800001153,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,5,Thursday,8,False,False
201800026203,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Side,9,Saturday,21,True,False
201800057537,NonLethal,Daylight,No,NoIntersection,HeavyRain,Other,10,Monday,16,False,False
201800024483,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,10,Monday,14,False,False
201800001515,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,1,Wednesday,10,False,False
201800033769,NonLethal,NightStreelightsOn,Yes,T-type,Normal,2Vehicles-Side,4,Saturday,23,True,False
201800042797,NonLethal,NightNoStreetLight,Yes,NoIntersection,Normal,2Vehicles-Side,11,Sunday,19,True,False
201800053975,NonLethal,Daylight,Yes,Square,Normal,Other,12,Wednesday,9,False,False
201800006255,NonLethal,NightNoStreetLight,No,NoIntersection,LightRain,Other,11,Sunday,18,True,False
201800006609,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,1,Tuesday,4,False,True
201800048948,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,11,Wednesday,16,False,False
201800042879,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,6,Friday,20,False,False
201800037190,NonLethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Chain,11,Monday,13,False,False
201800045770,NonLethal,Daylight,No,NoIntersection,Overcast,Other,3,Monday,17,False,False
201800014293,Lethal,NightStreelightsOff,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,10,Thursday,5,False,True
201800029553,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,7,Tuesday,9,False,False
201800014385,NonLethal,Daylight,No,NoIntersection,Normal,NoCollision,8,Sunday,13,True,False
201800047185,NonLethal,TwilightOrDawn,Yes,X-type,Normal,2Vehicles-Side,3,Sunday,7,True,False
201800005612,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Side,3,Tuesday,6,False,True
201800003947,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,9,Monday,16,False,False
201800003797,Lethal,Daylight,No,NoIntersection,Normal,Other,7,Wednesday,20,False,False
201800013485,NonLethal,Daylight,No,NoIntersection,SnowOrHail,2Vehicles-BehindVehicles-Frontal,12,Sunday,9,True,False
201800046528,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Chain,4,Monday,19,False,False
201800040748,NonLethal,NightStreelightsOn,Yes,NoIntersection,LightRain,2Vehicles-Behind,4,Monday,23,False,False
