AccidentId,VehicleId,Seat,Category,Gender,TripReason,SafetyDevice,SafetyDeviceUsed,PedestrianLocation,PedestrianAction,PedestrianCompany,BirthYear,is_pedestrian,target_group_size,RoadUserType,Age,Age_missing_flag,AgeGroup
201800032262,A01,,PassengerCar,Male,Unknown,ChildrenDevice,Missing,Not_Applicable,Playing,Alone,2008.0,1,,Pedestrian,10,0,le_10
201800032263,A01,1.0,PassengerCar,Male,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1931.0,0,,Driver,87,0,70+
201800032263,B01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1999.0,0,,Driver,19,0,le_20
201800032263,B01,2.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,2003.0,0,,Passenger,15,0,le_20
201800032263,B01,4.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,2004.0,0,,Passenger,14,0,le_20
201800032264,A01,1.0,PassengerCar,Female,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1978.0,0,,Driver,40,0,le_40
201800032264,A01,,PassengerCar,Male,Unknown,ChildrenDevice,Missing,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,2009.0,1,,Pedestrian,9,0,le_10
201800032265,A01,1.0,PassengerCar,Male,Leisure,SeatBelt,Unknown,Not_Applicable,Not_Applicable,Unknown,1995.0,0,,Driver,23,0,le_30
201800032266,A01,1.0,FourWheelMotorcycle,Female,Unknown,Other,Unknown,Not_Applicable,Not_Applicable,Unknown,1960.0,0,,Driver,58,0,le_60
201800032266,B01,1.0,HeavyVehicle,Male,Leisure,SeatBelt,Unknown,Not_Applicable,Not_Applicable,Unknown,1937.0,0,,Driver,81,0,70+
201800032266,B01,2.0,HeavyVehicle,Male,Leisure,SeatBelt,Unknown,Not_Applicable,Not_Applicable,Unknown,1929.0,0,,Passenger,89,0,70+
201800032267,A01,1.0,PassengerCar,Female,Shopping,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1983.0,0,,Driver,35,0,le_40
201800032267,A01,2.0,PassengerCar,Female,Shopping,ChildrenDevice,Yes,Not_Applicable,Not_Applicable,Unknown,2017.0,0,,Passenger,1,0,le_10
201800032267,B01,1.0,PassengerCar,Female,Professional,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1989.0,0,,Driver,29,0,le_30
201800032268,A01,1.0,PassengerCar,Male,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1952.0,0,,Driver,66,0,le_70
201800032268,B01,1.0,Other,Female,Home-Work,Other,Unknown,Not_Applicable,Not_Applicable,Unknown,1962.0,0,,Driver,56,0,le_60
201800032269,A01,1.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1960.0,0,,Driver,58,0,le_60
201800032269,A01,,PassengerCar,Male,Leisure,Missing,Missing,OnSidewalk,Covered,Alone,1948.0,1,,Pedestrian,70,0,le_70
201800032271,A01,1.0,PassengerCar,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1999.0,0,,Driver,19,0,le_20
201800032271,B01,1.0,PassengerCar,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1936.0,0,,Driver,82,0,70+
201800032271,B01,2.0,PassengerCar,Female,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1990.0,0,,Passenger,28,0,le_30
201800032272,A01,1.0,PassengerCar,Male,Unknown,Other,Unknown,Not_Applicable,Not_Applicable,Unknown,1952.0,0,,Driver,66,0,le_70
201800032272,B01,1.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1980.0,0,,Driver,38,0,le_40
201800032277,A01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1956.0,0,,Driver,62,0,le_70
201800032277,A01,4.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,2009.0,0,,Passenger,9,0,le_10
201800032277,B01,1.0,TwoWheeler,Male,Home-Work,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1923.0,0,,Driver,95,0,70+
201800032281,A01,1.0,HeavyVehicle,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1952.0,0,,Driver,66,0,le_70
201800032281,A01,2.0,HeavyVehicle,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1976.0,0,,Passenger,42,0,le_50
201800032282,A01,1.0,HeavyVehicle,Female,Leisure,SeatBelt,Unknown,Not_Applicable,Not_Applicable,Unknown,1995.0,0,,Driver,23,0,le_30
201800032288,A01,1.0,PassengerCar,Female,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1932.0,0,,Driver,86,0,70+
201800032288,B01,1.0,PassengerCar,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1964.0,0,,Driver,54,0,le_60
201800032288,C01,1.0,PassengerCar,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1984.0,0,,Driver,34,0,le_40
201800032292,A01,1.0,HeavyVehicle,Male,Other,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1958.0,0,,Driver,60,0,le_60
201800032292,B01,1.0,HeavyVehicle,Male,Other,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1928.0,0,,Driver,90,0,70+
201800032293,A01,1.0,HeavyVehicle,Male,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1957.0,0,,Driver,61,0,le_70
201800032293,B01,1.0,HeavyVehicle,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1993.0,0,,Driver,25,0,le_30
201800032293,B01,2.0,HeavyVehicle,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1987.0,0,,Passenger,31,0,le_40
201800032293,B01,3.0,HeavyVehicle,Male,Other,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,2008.0,0,,Passenger,10,0,le_10
201800032293,B01,4.0,HeavyVehicle,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,2012.0,0,,Passenger,6,0,le_10
201800032293,B01,5.0,HeavyVehicle,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,2009.0,0,,Passenger,9,0,le_10
201800032294,A01,1.0,HeavyVehicle,Female,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1942.0,0,,Driver,76,0,70+
201800032294,B01,1.0,HeavyVehicle,Female,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1930.0,0,,Driver,88,0,70+
201800032296,A01,1.0,TwoWheeler,Male,Unknown,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1924.0,0,,Driver,94,0,70+
201800032296,B01,1.0,HeavyVehicle,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1969.0,0,,Driver,49,0,le_50
201800032298,A01,1.0,HeavyVehicle,Female,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1937.0,0,,Driver,81,0,70+
201800032298,A01,,HeavyVehicle,Male,Unknown,ChildrenDevice,Missing,Not_Applicable,Not_Applicable,Unknown,2008.0,0,1.0,Passenger,10,0,le_10
201800032299,A01,1.0,HeavyVehicle,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1981.0,0,,Driver,37,0,le_40
201800032299,A01,,HeavyVehicle,Female,Unknown,ChildrenDevice,Missing,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1975.0,1,,Pedestrian,43,0,le_50
201800032300,A01,1.0,TwoWheeler,Male,Unknown,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1935.0,0,,Driver,83,0,70+
201800032300,B01,1.0,HeavyVehicle,Male,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1932.0,0,,Driver,86,0,70+
201800032301,A01,1.0,PassengerCar,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1996.0,0,,Driver,22,0,le_30
201800032301,B01,1.0,PassengerCar,Female,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1926.0,0,,Driver,92,0,70+
201800032302,A01,1.0,HeavyVehicle,Male,Other,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1946.0,0,,Driver,72,0,70+
201800032302,A01,,HeavyVehicle,Female,Unknown,ChildrenDevice,Missing,OnCrossingWithoutLights,Crossing,Alone,1927.0,1,,Pedestrian,91,0,70+
201800032303,A01,1.0,HeavyVehicle,Male,Professional,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1985.0,0,,Driver,33,0,le_40
201800032303,B01,1.0,Bicycle,Male,Leisure,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1974.0,0,,Driver,44,0,le_50
201800032304,A01,1.0,PassengerCar,Female,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1928.0,0,,Driver,90,0,70+
201800032304,B01,1.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1931.0,0,,Driver,87,0,70+
201800032304,C01,1.0,HeavyVehicle,Female,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1995.0,0,,Driver,23,0,le_30
201800032304,C01,2.0,HeavyVehicle,Male,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1992.0,0,,Passenger,26,0,le_30
201800032304,D01,1.0,PassengerCar,Female,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1982.0,0,,Driver,36,0,le_40
201800032304,E01,1.0,PassengerCar,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1986.0,0,,Driver,32,0,le_40
201800032304,E01,2.0,PassengerCar,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1936.0,0,,Passenger,82,0,70+
201800032304,E01,3.0,PassengerCar,Male,Unknown,ChildrenDevice,Yes,Not_Applicable,Not_Applicable,Unknown,2018.0,0,,Passenger,0,0,le_10
201800032305,A01,1.0,PassengerCar,Male,Home-Work,Other,Yes,Not_Applicable,Not_Applicable,Unknown,1965.0,0,,Driver,53,0,le_60
201800032305,B01,1.0,TwoWheeler,Male,Home-Work,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1967.0,0,,Driver,51,0,le_60
201800032309,A01,1.0,HeavyVehicle,Male,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1998.0,0,,Driver,20,0,le_20
201800032309,B01,1.0,TwoWheeler,Male,Home-School,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,2003.0,0,,Driver,15,0,le_20
201800032310,A01,1.0,PassengerCar,Male,Professional,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1932.0,0,,Driver,86,0,70+
201800032310,B01,1.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1931.0,0,,Driver,87,0,70+
201800032313,A01,1.0,PassengerCar,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1965.0,0,,Driver,53,0,le_60
201800032313,B01,1.0,HeavyVehicle,Male,Professional,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1988.0,0,,Driver,30,0,le_30
201800032315,A01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1985.0,0,,Driver,33,0,le_40
201800032315,A01,,PassengerCar,Female,Leisure,ChildrenDevice,Missing,OnCrossingWithLigths,Crossing,WithSomebody,1966.0,1,,Pedestrian,52,0,le_60
201800032316,A01,1.0,TwoWheeler,Male,Leisure,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1925.0,0,,Driver,93,0,70+
201800032316,B01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1937.0,0,,Driver,81,0,70+
201800032318,A01,1.0,HeavyVehicle,Female,Other,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1948.0,0,,Driver,70,0,le_70
201800032318,A01,,HeavyVehicle,Male,Unknown,ChildrenDevice,Missing,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1944.0,1,,Pedestrian,74,0,70+
201800032320,A01,1.0,PassengerCar,Male,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1987.0,0,,Driver,31,0,le_40
201800032320,A01,,PassengerCar,Male,Unknown,ChildrenDevice,Missing,OnLane>OnSidewalk0mCrossing,Crossing,Alone,1956.0,1,,Pedestrian,62,0,le_70
201800032321,A01,1.0,PassengerCar,Female,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1999.0,0,,Driver,19,0,le_20
201800032322,A01,1.0,HeavyVehicle,Female,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1966.0,0,,Driver,52,0,le_60
201800032322,A01,,HeavyVehicle,Male,Unknown,ChildrenDevice,Missing,Not_Applicable,Crossing,Alone,1998.0,1,,Pedestrian,20,0,le_20
201800032323,A01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1931.0,0,,Driver,87,0,70+
201800032323,B01,1.0,TwoWheeler,Male,Leisure,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1985.0,0,,Driver,33,0,le_40
201800032324,A01,1.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1939.0,0,,Driver,79,0,70+
201800032324,B01,1.0,HeavyVehicle,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1966.0,0,,Driver,52,0,le_60
201800032325,A01,1.0,TwoWheeler,Male,Home-School,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,2002.0,0,,Driver,16,0,le_20
201800032325,B01,1.0,FourWheelMotorcycle,Female,Home-School,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,2001.0,0,,Driver,17,0,le_20
201800032327,A01,1.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1998.0,0,,Driver,20,0,le_20
201800032327,A01,2.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1998.0,0,,Passenger,20,0,le_20
201800032327,A01,3.0,PassengerCar,Male,Leisure,SeatBelt,No,Not_Applicable,Not_Applicable,Unknown,1997.0,0,,Passenger,21,0,le_30
201800032327,A01,4.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,2000.0,0,,Passenger,18,0,le_20
201800032327,A01,5.0,PassengerCar,Female,Leisure,SeatBelt,No,Not_Applicable,Not_Applicable,Unknown,2003.0,0,,Passenger,15,0,le_20
201800032328,A01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,,0,,Driver,Unknown,1,Unknown
201800032328,B01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1992.0,0,,Driver,26,0,le_30
201800032328,B01,2.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1932.0,0,,Passenger,86,0,70+
201800032329,R01,1.0,Other,Female,Unknown,Other,Unknown,Not_Applicable,Not_Applicable,Unknown,2004.0,0,,Driver,14,0,le_20
201800032329,Z01,,HeavyVehicle,Unknown,Unknown,Missing,Missing,Not_Applicable,Not_Applicable,Unknown,,0,1.0,Driver,Unknown,1,Unknown
201800032330,A01,1.0,TwoWheeler,Male,Other,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1979.0,0,,Driver,39,0,le_40
201800032330,B01,1.0,PassengerCar,Female,Other,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1954.0,0,,Driver,64,0,le_70
201800032331,A01,1.0,TwoWheeler,Male,Home-Work,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1961.0,0,,Driver,57,0,le_60
201800032334,A01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1979.0,0,,Driver,39,0,le_40
201800032334,B01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1973.0,0,,Driver,45,0,le_50
201800032334,B01,2.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1975.0,0,,Passenger,43,0,le_50
201800032334,B01,3.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1920.0,0,,Passenger,98,0,70+
201800032335,A01,1.0,PassengerCar,Male,Other,Other,Unknown,Not_Applicable,Not_Applicable,Unknown,1937.0,0,,Driver,81,0,70+
201800032335,B01,1.0,PassengerCar,Male,Other,Other,Unknown,Not_Applicable,Not_Applicable,Unknown,1965.0,0,,Driver,53,0,le_60
201800032336,A01,1.0,TwoWheeler,Male,Unknown,ChildrenDevice,Missing,Not_Applicable,Not_Applicable,Unknown,1975.0,0,,Driver,43,0,le_50
201800032336,B01,1.0,PassengerCar,Male,Unknown,ChildrenDevice,Missing,Not_Applicable,Not_Applicable,Unknown,,0,,Driver,Unknown,1,Unknown
201800032336,B01,2.0,PassengerCar,Male,Unknown,ChildrenDevice,Missing,Not_Applicable,Not_Applicable,Unknown,1926.0,0,,Passenger,92,0,70+
201800032338,A01,1.0,PassengerCar,Male,Shopping,SeatBelt,Unknown,Not_Applicable,Not_Applicable,Unknown,1964.0,0,,Driver,54,0,le_60
201800032338,A01,,PassengerCar,Male,Shopping,Missing,Missing,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,1976.0,1,,Pedestrian,42,0,le_50
201800032340,A01,1.0,PassengerCar,Male,Leisure,SeatBelt,No,Not_Applicable,Not_Applicable,Unknown,1983.0,0,,Driver,35,0,le_40
201800032340,B01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1994.0,0,,Driver,24,0,le_30
201800032341,A01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1938.0,0,,Driver,80,0,70+
201800032342,A01,1.0,TwoWheeler,Male,Leisure,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1926.0,0,,Driver,92,0,70+
201800032342,B01,1.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1976.0,0,,Driver,42,0,le_50
201800032344,A01,,PassengerCar,Male,Leisure,Missing,Missing,OnCrossingWithLigths,Crossing,Alone,1976.0,1,,Pedestrian,42,0,le_50
201800032345,A01,1.0,PassengerCar,Female,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1985.0,0,,Driver,33,0,le_40
201800032345,A01,2.0,PassengerCar,Male,Unknown,ChildrenDevice,Yes,Not_Applicable,Not_Applicable,Unknown,2017.0,0,,Passenger,1,0,le_10
201800032345,B01,1.0,PassengerCar,Male,Professional,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1930.0,0,,Driver,88,0,70+
201800032346,A01,1.0,PassengerCar,Male,Shopping,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1973.0,0,,Driver,45,0,le_50
201800032346,B01,1.0,TwoWheeler,Male,Home-Work,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1944.0,0,,Driver,74,0,70+
201800032347,A01,1.0,PassengerCar,Female,Home-Work,SeatBelt,Unknown,Not_Applicable,Not_Applicable,Unknown,1970.0,0,,Driver,48,0,le_50
201800032347,B01,1.0,PassengerCar,Female,Home-Work,SeatBelt,Unknown,Not_Applicable,Not_Applicable,Unknown,1974.0,0,,Driver,44,0,le_50
201800032348,A01,1.0,PassengerCar,Male,Professional,SeatBelt,Unknown,Not_Applicable,Not_Applicable,Unknown,1969.0,0,,Driver,49,0,le_50
201800032348,A01,,PassengerCar,Male,Leisure,Missing,Missing,OnCrossingWithoutLights,Crossing,Alone,1957.0,1,,Pedestrian,61,0,le_70
201800032351,A01,1.0,PassengerCar,Male,Professional,SeatBelt,Unknown,Not_Applicable,Not_Applicable,Unknown,1966.0,0,,Driver,52,0,le_60
201800032351,B01,1.0,Bicycle,Male,Home-Work,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,,0,,Driver,Unknown,1,Unknown
201800032352,A01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1989.0,0,,Driver,29,0,le_30
201800032352,B01,1.0,TwoWheeler,Male,Home-Work,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1938.0,0,,Driver,80,0,70+
201800032353,A01,,HeavyVehicle,Male,Other,Missing,Missing,OnLane>OnSidewalk0mCrossing,Other,WithSomebody,1942.0,1,,Pedestrian,76,0,70+
201800032354,A01,1.0,PassengerCar,Male,Home-School,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1959.0,0,,Driver,59,0,le_60
201800032354,A01,2.0,PassengerCar,Female,Home-School,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1976.0,0,,Passenger,42,0,le_50
201800032354,B01,1.0,PassengerCar,Male,Other,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1988.0,0,,Driver,30,0,le_30
201800032355,A01,1.0,TwoWheeler,Male,Leisure,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1924.0,0,,Driver,94,0,70+
201800032355,A01,2.0,TwoWheeler,Male,Leisure,Helmet,No,Not_Applicable,Not_Applicable,Unknown,1924.0,0,,Passenger,94,0,70+
201800032355,B01,1.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1942.0,0,,Driver,76,0,70+
201800032357,A01,1.0,PassengerCar,Female,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1959.0,0,,Driver,59,0,le_60
201800032357,B01,1.0,PassengerCar,Male,Home-Work,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1981.0,0,,Driver,37,0,le_40
201800032357,B01,3.0,PassengerCar,Female,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,2016.0,0,,Passenger,2,0,le_10
201800032357,B01,4.0,PassengerCar,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,2013.0,0,,Passenger,5,0,le_10
201800032357,C01,1.0,Bicycle,Male,Home-Work,Helmet,No,Not_Applicable,Not_Applicable,Unknown,1993.0,0,,Driver,25,0,le_30
201800032358,A01,1.0,Bicycle,Male,Home-Work,Helmet,No,Not_Applicable,Not_Applicable,Unknown,1995.0,0,,Driver,23,0,le_30
201800032358,B01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1951.0,0,,Driver,67,0,le_70
201800032359,A01,1.0,PassengerCar,Male,Leisure,SeatBelt,Unknown,Not_Applicable,Not_Applicable,Unknown,1977.0,0,,Driver,41,0,le_50
201800032359,A01,,PassengerCar,Male,Leisure,Missing,Missing,OnLane>OnSidewalk0mCrossing,Crossing,Alone,1988.0,1,,Pedestrian,30,0,le_30
201800032360,A01,1.0,PassengerCar,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1988.0,0,,Driver,30,0,le_30
201800032360,A01,,PassengerCar,Female,Shopping,Missing,Missing,OnCrossingWithLigths,Crossing,Alone,1935.0,1,,Pedestrian,83,0,70+
201800032361,A01,1.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1939.0,0,,Driver,79,0,70+
201800032361,A01,2.0,PassengerCar,Female,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1935.0,0,,Passenger,83,0,70+
201800032361,B01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1982.0,0,,Driver,36,0,le_40
201800032361,B01,2.0,PassengerCar,Male,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1979.0,0,,Passenger,39,0,le_40
201800032363,A01,1.0,PassengerCar,Female,Home-Work,SeatBelt,Unknown,Not_Applicable,Not_Applicable,Unknown,1961.0,0,,Driver,57,0,le_60
201800032363,A01,,PassengerCar,Female,Home-Work,Missing,Missing,OnCrossingWithLigths,Crossing,Alone,1935.0,1,,Pedestrian,83,0,70+
201800032366,A01,1.0,PassengerCar,Female,Unknown,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1960.0,0,,Driver,58,0,le_60
201800032366,B01,1.0,Bicycle,Female,Unknown,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1966.0,0,,Driver,52,0,le_60
201800032367,A01,1.0,PassengerCar,Female,Unknown,Other,Unknown,Not_Applicable,Not_Applicable,Unknown,1970.0,0,,Driver,48,0,le_50
201800032367,A01,,PassengerCar,Male,Home-Work,Missing,Missing,OnCrossingWithLigths,Crossing,Alone,2000.0,1,,Pedestrian,18,0,le_20
201800032369,A01,1.0,PassengerCar,Male,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1928.0,0,,Driver,90,0,70+
201800032369,A01,2.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1927.0,0,,Passenger,91,0,70+
201800032371,A01,,PassengerCar,Unknown,Unknown,Missing,Missing,Not_Applicable,Not_Applicable,Unknown,,0,1.0,Driver,Unknown,1,Unknown
201800032371,B01,1.0,TwoWheeler,Male,Home-Work,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1963.0,0,,Driver,55,0,le_60
201800032373,A01,1.0,PassengerCar,Male,Shopping,SeatBelt,No,Not_Applicable,Not_Applicable,Unknown,1979.0,0,,Driver,39,0,le_40
201800032373,A01,2.0,PassengerCar,Female,Shopping,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1968.0,0,,Passenger,50,0,le_50
201800032373,A01,3.0,PassengerCar,Male,Shopping,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1937.0,0,,Passenger,81,0,70+
201800032373,A01,4.0,PassengerCar,Male,Shopping,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1951.0,0,,Passenger,67,0,le_70
201800032373,B01,1.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,1944.0,0,,Driver,74,0,70+
201800032373,B01,3.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,2009.0,0,,Passenger,9,0,le_10
201800032373,B01,4.0,PassengerCar,Female,Leisure,SeatBelt,Yes,Not_Applicable,Not_Applicable,Unknown,2013.0,0,,Passenger,5,0,le_10
201800032374,A01,1.0,PublicTransport,Male,Professional,Other,No,Not_Applicable,Not_Applicable,Unknown,1934.0,0,,Driver,84,0,70+
201800032374,A01,,PublicTransport,Male,Leisure,Missing,Missing,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,2004.0,1,,Pedestrian,14,0,le_20
201800032376,A01,1.0,PassengerCar,Male,Leisure,SeatBelt,Unknown,Not_Applicable,Not_Applicable,Unknown,1930.0,0,,Driver,88,0,70+
201800032376,B01,1.0,TwoWheeler,Male,Unknown,Helmet,Yes,Not_Applicable,Not_Applicable,Unknown,1943.0,0,,Driver,75,0,70+
